order_id,customer_id,restaurant_id,partner_id,order_date,order_amount,delivery_time_minutes,order_status
2142,1811,72,123,2023-09-20,1386,46,Delivered
2143,1859,104,370,2023-04-03,1005,17,Cancelled
2144,1294,185,365,2023-06-25,1788,54,Delivered
2145,6,54,248,2023-09-14,563,28,Delivered
2146,1394,259,141,2023-09-29,950,48,Delivered
2147,1255,101,223,2023-01-21,1081,52,Cancelled
2148,1104,234,23,2023-05-26,831,16,Delivered
2149,1285,33,243,2023-08-02,1099,53,Delivered
2150,1891,162,428,2023-10-30,606,43,Delivered
2151,1826,20,419,2023-04-28,1518,52,Delivered
2152,544,3,272,2023-04-28,233,29,Delivered
2153,921,123,204,2023-01-02,1030,18,Cancelled
2154,1644,141,275,2023-10-07,1003,16,Cancelled
2155,1951,157,394,2023-11-04,1508,18,Delivered
2156,1189,110,274,2023-12-05,1281,33,Delivered
2157,1752,121,474,2023-07-19,1298,36,Delivered
2158,1344,103,8,2023-12-17,1029,20,Delivered
2159,503,246,11,2023-02-20,415,31,Delivered
2160,599,132,213,2023-03-24,1023,28,Delivered
2161,741,50,392,2023-05-28,783,49,Delivered
2162,1309,36,40,2023-03-21,1938,22,Delivered
2163,7,123,34,2023-05-19,516,22,Cancelled
2164,692,63,257,2023-10-01,1102,47,Delivered
2165,1369,143,403,2023-02-12,879,20,Delivered
2166,795,97,280,2023-05-09,1635,16,Delivered
2167,1271,45,33,2023-03-25,448,36,Cancelled
2168,1670,274,100,2023-09-03,1700,55,Delivered
2169,697,200,406,2023-08-10,362,47,Delivered
2170,825,109,86,2023-04-08,1421,55,Delivered
2171,1201,35,500,2023-04-27,1859,57,Delivered
2172,1600,254,286,2023-08-23,943,35,Cancelled
2173,408,22,19,2023-08-20,535,15,Delivered
2174,36,191,333,2023-06-23,1001,15,Delivered
2175,1766,238,44,2023-03-10,1876,21,Cancelled
2176,1150,60,304,2023-03-11,1119,46,Delivered
2177,1130,175,62,2023-11-16,1810,17,Delivered
2178,1307,163,126,2023-06-09,1249,42,Delivered
2179,1759,55,29,2023-06-03,1511,23,Delivered
2180,1671,195,79,2023-05-24,846,41,Delivered
2181,1998,272,187,2023-02-08,1170,34,Cancelled
2182,834,12,14,2023-05-26,821,26,Delivered
2183,1781,71,477,2023-09-26,1384,53,Delivered
2184,743,59,49,2023-05-16,1722,36,Cancelled
2185,254,94,296,2023-04-19,1342,20,Delivered
2186,567,160,431,2023-10-09,1695,49,Delivered
2187,164,282,479,2023-10-23,1932,59,Cancelled
2188,1857,283,337,2023-06-02,355,40,Delivered
2189,84,160,471,2023-08-04,340,57,Delivered
2190,1518,27,71,2023-02-05,343,52,Delivered
2191,1826,245,22,2023-08-29,1807,38,Delivered
2192,219,136,82,2023-10-30,1299,30,Delivered
2193,345,95,333,2023-10-19,1585,21,Delivered
2194,35,241,112,2023-12-29,409,25,Delivered
2195,1684,261,123,2023-07-28,160,58,Delivered
2196,560,296,407,2023-04-07,1158,50,Delivered
2197,881,109,314,2023-12-08,945,27,Delivered
2198,600,177,70,2023-07-27,1359,41,Delivered
2199,590,138,128,2023-11-12,1903,22,Cancelled
2200,523,255,1,2023-02-28,980,52,Delivered
2201,519,66,296,2023-04-05,1817,56,Delivered
2202,1981,128,68,2023-12-31,232,29,Delivered
2203,1526,24,375,2023-02-06,1550,40,Cancelled
2204,447,142,492,2023-02-27,1326,15,Delivered
2205,1469,57,425,2023-12-23,178,41,Delivered
2206,423,229,74,2023-03-17,1633,56,Delivered
2207,1780,189,167,2023-07-30,925,57,Delivered
2208,564,228,340,2023-04-14,1906,55,Delivered
2209,798,181,97,2023-12-07,1907,57,Delivered
2210,1002,141,224,2023-01-26,666,15,Delivered
2211,325,32,401,2023-01-31,1682,44,Delivered
2212,418,212,57,2023-05-28,438,33,Delivered
2213,873,8,243,2023-09-29,283,52,Delivered
2214,621,115,231,2023-04-13,1559,32,Delivered
2215,1974,200,139,2023-03-24,1133,29,Delivered
2216,274,9,400,2023-05-01,1471,46,Delivered
2217,1943,283,261,2023-11-25,446,22,Delivered
2218,760,268,131,2023-12-20,352,32,Delivered
2219,1058,159,383,2023-07-26,191,19,Cancelled
2220,1813,55,124,2023-05-25,666,30,Delivered
2221,1369,285,439,2023-11-11,1326,48,Delivered
2222,1286,255,271,2023-01-02,455,16,Cancelled
2223,1413,284,215,2023-10-18,848,15,Delivered
2224,384,56,376,2023-06-06,1626,42,Delivered
2225,1648,140,301,2023-04-13,1437,40,Delivered
2226,1968,290,289,2023-07-02,346,39,Delivered
2227,402,126,167,2023-01-24,1906,36,Delivered
2228,1555,124,273,2023-06-20,1159,29,Delivered
2229,1152,9,354,2023-02-09,361,51,Delivered
2230,474,211,444,2023-01-23,569,44,Cancelled
2231,1513,38,53,2023-12-15,1273,43,Delivered
2232,453,110,112,2023-07-09,348,17,Delivered
2233,1881,210,62,2023-05-24,1466,52,Delivered
2234,1830,108,48,2023-06-24,634,54,Cancelled
2235,1650,129,406,2023-11-03,1249,55,Delivered
2236,494,23,244,2023-12-19,717,49,Cancelled
2237,1552,4,475,2023-09-08,1823,28,Delivered
2238,1818,170,52,2023-02-15,1181,52,Delivered
2239,1179,143,1,2023-08-07,1576,37,Delivered
2240,1543,232,285,2023-12-23,486,16,Cancelled
2241,1285,293,11,2023-12-08,713,27,Delivered
2242,322,120,378,2023-01-24,1650,26,Delivered
2243,429,102,68,2023-06-01,1093,18,Delivered
2244,463,69,17,2023-03-02,1636,28,Delivered
2245,1550,154,428,2023-12-18,1034,24,Delivered
2246,1708,82,243,2023-07-13,165,25,Delivered
2247,1092,90,351,2023-08-04,372,20,Delivered
2248,434,38,79,2023-08-01,372,42,Delivered
2249,1665,86,137,2024-01-01,1215,60,Delivered
2250,1387,272,487,2023-10-30,1991,52,Delivered
2251,1816,232,81,2023-11-01,1241,57,Cancelled
2252,1954,230,218,2023-03-30,1401,43,Delivered
2253,533,110,475,2023-01-11,551,40,Delivered
2254,1583,275,239,2023-02-16,1941,52,Delivered
2255,1423,65,462,2023-01-28,620,59,Delivered
2256,1756,58,287,2023-09-03,958,56,Delivered
2257,1511,70,28,2023-09-23,518,49,Delivered
2258,1637,65,124,2023-01-26,1191,53,Cancelled
2259,152,124,276,2023-10-10,321,36,Delivered
2260,192,133,134,2023-06-20,1274,23,Delivered
2261,91,219,252,2023-04-16,436,29,Delivered
2262,184,266,76,2023-11-16,1055,19,Delivered
2263,1299,280,42,2023-06-14,1093,25,Delivered
2264,1736,173,16,2023-01-17,1717,15,Delivered
2265,1588,13,442,2023-01-16,321,35,Delivered
2266,1521,300,42,2023-02-12,1558,27,Delivered
2267,1650,51,225,2023-10-03,1476,38,Delivered
2268,1292,14,369,2023-03-18,873,35,Delivered
2269,236,259,331,2023-05-29,1691,33,Delivered
2270,175,280,417,2023-03-17,1379,57,Delivered
2271,977,148,252,2023-09-25,1722,19,Delivered
2272,1689,148,257,2023-11-15,1764,17,Delivered
2273,961,21,260,2023-08-11,1107,16,Delivered
2274,101,2,339,2023-05-14,1964,30,Delivered
2275,1304,175,46,2023-07-05,1632,48,Delivered
2276,308,208,194,2023-10-16,401,30,Delivered
2277,1634,138,262,2023-04-27,808,38,Delivered
2278,750,159,421,2023-03-29,1757,51,Delivered
2279,86,283,366,2023-01-21,1430,45,Delivered
2280,426,124,211,2023-11-05,1903,54,Delivered
2281,1266,182,403,2023-01-09,1731,54,Delivered
2282,1952,270,95,2023-03-06,282,18,Delivered
2283,97,63,444,2023-07-20,667,48,Delivered
2284,1139,271,379,2023-01-03,685,55,Delivered
2285,1971,91,281,2023-08-31,1170,30,Delivered
2286,775,97,271,2023-11-28,281,40,Delivered
2287,318,34,73,2023-12-23,969,54,Delivered
2288,1487,88,268,2023-10-20,1471,57,Delivered
2289,630,209,153,2023-03-23,192,30,Delivered
2290,1550,67,189,2023-09-28,1032,28,Cancelled
2291,1968,129,43,2023-08-25,1938,17,Delivered
2292,598,200,81,2023-07-01,1686,38,Delivered
2293,1775,22,96,2023-07-26,1765,29,Delivered
2294,756,175,279,2023-12-16,532,33,Delivered
2295,1773,12,343,2023-02-13,1112,39,Delivered
2296,1623,144,442,2023-05-29,1200,51,Delivered
2297,1087,259,470,2023-01-12,1731,29,Cancelled
2298,755,124,285,2023-12-24,1175,48,Delivered
2299,565,170,372,2023-03-10,1103,54,Delivered
2300,127,175,20,2023-05-29,1556,55,Delivered
2301,1747,150,123,2023-04-15,592,28,Delivered
2302,1688,182,100,2023-09-27,677,52,Cancelled
2303,1452,63,203,2023-04-24,1802,24,Delivered
2304,185,49,365,2023-11-04,1081,48,Delivered
2305,1800,64,279,2023-01-25,1392,27,Delivered
2306,188,102,253,2023-04-21,425,40,Delivered
2307,463,21,452,2023-07-28,1900,17,Delivered
2308,1959,43,471,2023-11-10,1709,47,Delivered
2309,1970,168,200,2023-02-18,1095,47,Delivered
2310,1596,283,369,2023-09-26,1976,15,Cancelled
2311,379,107,421,2023-01-14,1810,16,Delivered
2312,686,213,58,2023-10-09,411,53,Delivered
2313,27,126,353,2023-07-13,833,45,Delivered
2314,1019,136,374,2023-05-26,1835,53,Delivered
2315,1485,213,470,2023-01-02,1956,54,Delivered
2316,803,189,313,2023-06-27,424,18,Delivered
2317,1237,37,414,2023-03-05,1933,48,Delivered
2318,1178,147,56,2023-10-04,748,29,Delivered
2319,1086,245,176,2023-01-14,1351,23,Delivered
2320,835,100,88,2023-03-22,591,53,Delivered
2321,303,38,123,2023-08-20,713,36,Delivered
2322,158,48,131,2023-01-19,1574,33,Delivered
2323,1098,209,482,2023-01-22,1848,38,Delivered
2324,1594,173,122,2023-09-10,959,42,Delivered
2325,1620,24,266,2023-12-22,346,22,Delivered
2326,874,10,481,2023-01-22,545,18,Delivered
2327,417,185,200,2023-07-23,1961,53,Delivered
2328,1785,14,198,2023-03-20,1552,44,Delivered
2329,1926,109,52,2023-03-31,1722,28,Delivered
2330,698,183,27,2023-08-09,1192,50,Delivered
2331,1172,56,249,2023-11-17,1885,46,Delivered
2332,1150,74,319,2023-04-18,1224,31,Delivered
2333,1973,21,60,2023-05-04,772,50,Delivered
2334,1081,230,400,2023-04-10,851,34,Delivered
2335,1768,282,378,2023-09-28,429,41,Delivered
2336,479,192,315,2023-03-05,259,21,Delivered
2337,925,10,311,2023-01-25,1189,38,Delivered
2338,1190,34,412,2023-05-29,735,51,Cancelled
2339,33,232,131,2023-10-26,1803,25,Delivered
2340,1225,294,320,2023-11-17,1011,54,Delivered
2341,770,152,426,2023-10-10,1464,53,Delivered
2342,1528,234,46,2023-09-25,755,24,Delivered
2343,750,297,197,2023-11-23,1314,30,Delivered
2344,1158,53,151,2023-01-11,1731,47,Delivered
2345,1167,100,489,2023-03-31,1973,27,Cancelled
2346,1719,115,151,2023-03-14,1739,42,Delivered
2347,1147,29,209,2023-11-15,1582,16,Delivered
2348,969,80,204,2023-11-24,391,44,Cancelled
2349,1992,16,329,2023-08-15,506,28,Delivered
2350,1932,117,267,2023-11-07,601,35,Delivered
2351,1234,186,333,2023-05-05,1990,48,Delivered
2352,1838,288,388,2023-01-09,1862,33,Delivered
2353,1838,177,492,2023-07-28,1967,57,Delivered
2354,292,290,313,2023-08-11,849,16,Delivered
2355,1739,76,208,2023-10-30,1712,37,Delivered
2356,301,223,339,2023-05-17,341,50,Delivered
2357,775,177,209,2023-11-19,299,28,Delivered
2358,987,219,51,2023-12-11,1851,58,Delivered
2359,1570,98,414,2023-09-28,792,51,Cancelled
2360,1892,62,129,2023-04-09,1741,32,Delivered
2361,306,124,301,2023-06-09,1890,47,Delivered
2362,1842,21,438,2023-01-16,1855,25,Delivered
2363,459,1,4,2023-12-08,1895,47,Delivered
2364,801,200,33,2023-01-29,389,39,Delivered
2365,154,42,343,2023-04-09,1817,54,Delivered
2366,1986,14,25,2023-02-03,918,48,Delivered
2367,1328,143,42,2023-05-31,1439,53,Delivered
2368,1511,165,28,2023-08-21,985,26,Delivered
2369,1069,101,447,2023-10-26,1057,56,Cancelled
2370,295,26,374,2023-07-08,601,55,Delivered
2371,35,254,226,2023-08-15,1376,33,Delivered
2372,120,230,454,2023-03-13,1636,40,Delivered
2373,844,67,306,2023-03-12,855,16,Delivered
2374,189,252,372,2023-11-17,1841,45,Delivered
2375,1891,25,83,2023-10-17,1582,53,Cancelled
2376,1593,135,12,2023-07-23,1223,58,Delivered
2377,138,100,102,2023-04-14,1079,29,Delivered
2378,272,161,184,2023-03-29,564,37,Delivered
2379,822,56,240,2023-10-06,312,44,Cancelled
2380,1740,85,348,2023-02-22,310,53,Delivered
2381,778,58,113,2023-08-05,637,47,Delivered
2382,651,68,240,2023-09-11,1268,51,Cancelled
2383,771,63,98,2023-04-22,1066,19,Cancelled
2384,1117,152,158,2023-05-16,1363,18,Cancelled
2385,346,297,166,2023-01-25,438,40,Delivered
2386,89,49,221,2023-05-22,733,18,Delivered
2387,420,129,426,2023-02-22,965,45,Delivered
2388,1900,73,464,2023-08-26,1667,46,Delivered
2389,349,96,39,2023-01-08,1857,25,Delivered
2390,1799,252,458,2023-10-29,1248,26,Delivered
2391,397,134,266,2023-08-03,501,51,Delivered
2392,1505,252,402,2023-12-18,1392,43,Delivered
2393,873,119,448,2023-10-04,647,22,Delivered
2394,363,279,349,2023-06-13,986,16,Delivered
2395,1173,231,492,2023-01-12,1159,59,Delivered
2396,1473,220,207,2023-12-15,393,44,Delivered
2397,126,207,441,2023-09-12,633,40,Delivered
2398,1654,76,441,2023-01-08,897,15,Delivered
2399,295,44,338,2023-03-29,519,29,Delivered
2400,672,82,45,2023-07-21,1540,57,Delivered
2401,1592,172,277,2023-08-18,364,58,Delivered
2402,1167,77,376,2023-02-07,1220,56,Delivered
2403,357,38,293,2023-03-13,820,51,Delivered
2404,936,21,286,2023-10-30,1244,58,Delivered
2405,881,278,148,2023-10-07,1927,16,Delivered
2406,260,20,436,2023-06-19,1785,17,Cancelled
2407,1417,118,340,2023-10-05,1037,53,Cancelled
2408,514,260,497,2023-05-30,1477,23,Delivered
2409,1241,173,434,2023-11-09,1198,50,Delivered
2410,1326,44,146,2023-06-27,1075,55,Delivered
2411,938,19,356,2023-12-02,1053,20,Delivered
2412,367,121,459,2023-10-06,972,43,Delivered
2413,402,277,394,2023-12-03,532,16,Delivered
2414,926,141,195,2023-02-09,1407,19,Cancelled
2415,1360,237,254,2023-11-09,1239,46,Delivered
2416,308,295,469,2023-08-12,1185,46,Delivered
2417,316,67,164,2023-09-22,1331,27,Delivered
2418,1536,20,405,2023-11-26,1239,35,Delivered
2419,2,205,330,2023-04-06,1547,55,Delivered
2420,756,27,357,2023-05-18,1958,16,Delivered
2421,1778,185,387,2023-07-19,930,54,Delivered
2422,936,292,20,2023-01-16,1528,22,Delivered
2423,1843,278,91,2023-06-25,1895,38,Delivered
2424,374,269,202,2023-08-24,1365,40,Delivered
2425,723,151,96,2023-11-23,655,55,Delivered
2426,1400,273,379,2023-10-22,1884,32,Cancelled
2427,1701,114,444,2023-04-10,1268,51,Delivered
2428,697,208,85,2023-05-14,313,58,Cancelled
2429,672,96,273,2023-06-22,1629,45,Delivered
2430,1936,176,200,2023-03-27,1328,25,Delivered
2431,1207,114,445,2023-12-22,605,36,Delivered
2432,1601,190,53,2023-04-25,1912,47,Delivered
2433,1456,201,190,2023-07-07,202,56,Delivered
2434,539,198,487,2023-10-14,814,16,Delivered
2435,1549,250,396,2023-12-15,738,31,Delivered
2436,398,157,322,2023-11-16,395,58,Delivered
2437,1689,296,39,2023-02-27,1135,53,Cancelled
2438,97,102,268,2023-12-27,833,52,Delivered
2439,1625,20,45,2023-07-06,580,40,Delivered
2440,667,151,233,2023-02-25,819,35,Delivered
2441,444,89,188,2023-11-14,1964,28,Delivered
2442,975,269,50,2023-05-02,1785,42,Delivered
2443,650,24,9,2023-11-14,694,24,Delivered
2444,1318,56,146,2023-02-14,222,37,Delivered
2445,785,271,486,2023-03-04,1575,52,Delivered
2446,1150,31,310,2023-03-09,1701,45,Delivered
2447,740,67,121,2023-09-21,1228,50,Delivered
2448,714,206,84,2023-03-12,827,50,Cancelled
2449,1658,220,214,2023-01-30,814,52,Delivered
2450,1623,231,276,2023-08-15,722,34,Delivered
2451,284,253,362,2023-06-22,1194,36,Cancelled
2452,1830,144,278,2023-11-20,845,52,Cancelled
2453,745,163,404,2023-12-31,1873,54,Delivered
2454,1029,66,156,2023-11-11,393,20,Delivered
2455,877,171,14,2023-03-11,1892,15,Delivered
2456,88,80,411,2023-06-07,912,55,Cancelled
2457,1326,119,38,2023-05-02,418,56,Delivered
2458,1809,60,410,2023-06-16,1928,35,Cancelled
2459,12,166,175,2023-09-04,219,48,Delivered
2460,1297,218,285,2023-04-04,1546,21,Delivered
2461,583,267,269,2023-11-12,934,39,Delivered
2462,1468,252,74,2023-09-13,1891,59,Delivered
2463,455,217,230,2023-11-23,1765,43,Cancelled
2464,600,212,77,2023-01-04,415,38,Delivered
2465,1513,86,471,2023-07-08,739,28,Delivered
2466,143,270,112,2023-03-30,1599,49,Cancelled
2467,217,69,98,2023-02-02,408,27,Delivered
2468,1800,4,321,2023-06-06,1428,20,Delivered
2469,1513,5,454,2023-02-16,1214,30,Delivered
2470,1003,82,105,2023-10-11,1098,37,Delivered
2471,339,242,207,2023-09-23,1596,20,Delivered
2472,363,93,461,2023-06-29,1133,44,Delivered
2473,1530,186,288,2023-11-18,694,45,Delivered
2474,317,293,483,2023-01-17,816,24,Delivered
2475,1047,233,196,2023-12-03,1284,30,Delivered
2476,804,28,282,2023-04-04,1621,43,Delivered
2477,1322,241,90,2023-02-02,1086,58,Cancelled
2478,908,112,475,2023-10-17,1492,52,Delivered
2479,1960,15,167,2023-04-04,503,24,Cancelled
2480,1161,110,380,2023-07-30,1955,25,Delivered
2481,1501,219,410,2023-06-17,1496,52,Cancelled
2482,621,121,284,2023-10-09,444,30,Delivered
2483,666,187,360,2023-05-06,1766,51,Cancelled
2484,1107,105,164,2023-10-12,780,32,Cancelled
2485,1002,238,378,2023-09-10,598,25,Delivered
2486,594,127,483,2023-01-11,1319,36,Delivered
2487,520,296,416,2023-09-13,1401,60,Delivered
2488,370,229,310,2023-10-26,1048,15,Delivered
2489,358,226,36,2023-03-24,263,36,Delivered
2490,1846,240,389,2023-09-27,1169,22,Delivered
2491,1450,168,71,2023-10-24,1293,48,Delivered
2492,306,15,416,2023-12-12,1691,21,Delivered
2493,747,204,374,2023-01-28,1272,27,Delivered
2494,1810,23,136,2023-10-11,1151,53,Delivered
2495,1405,239,266,2023-09-15,1186,51,Delivered
2496,1401,108,355,2023-12-27,1949,38,Delivered
2497,732,95,122,2023-11-23,1245,40,Delivered
2498,1636,21,104,2023-01-09,719,34,Cancelled
2499,795,42,418,2023-10-21,1901,51,Delivered
2500,943,35,178,2023-03-25,580,51,Delivered
2501,1777,48,12,2023-03-18,1466,51,Cancelled
2502,1899,179,340,2023-01-13,339,34,Delivered
2503,568,262,99,2023-01-30,1403,27,Delivered
2504,1181,213,241,2023-02-12,580,58,Cancelled
2505,191,59,75,2023-07-23,249,55,Delivered
2506,311,60,107,2023-03-22,391,58,Delivered
2507,1967,236,210,2023-08-27,1691,57,Cancelled
2508,236,46,60,2023-02-27,933,40,Delivered
2509,1871,93,22,2023-03-03,1414,17,Delivered
2510,1481,176,339,2023-09-28,1706,43,Delivered
2511,406,110,19,2023-05-31,1321,27,Cancelled
2512,691,107,275,2023-01-07,1502,26,Delivered
2513,1796,155,398,2023-09-24,362,24,Delivered
2514,578,91,52,2023-02-16,732,16,Delivered
2515,1399,203,321,2023-09-26,437,36,Delivered
2516,1181,168,69,2023-03-18,1371,33,Cancelled
2517,36,100,359,2023-07-07,866,39,Delivered
2518,136,1,413,2023-04-20,1615,57,Delivered
2519,708,66,399,2023-12-22,1344,46,Delivered
2520,1590,50,118,2023-08-21,392,24,Delivered
2521,869,184,282,2023-06-17,1255,38,Delivered
2522,1562,67,109,2023-01-14,681,19,Delivered
2523,1595,80,14,2023-03-14,1136,18,Cancelled
2524,742,83,246,2023-04-29,1291,46,Delivered
2525,341,32,227,2023-02-13,1033,42,Delivered
2526,46,212,117,2023-03-08,409,33,Cancelled
2527,1936,55,176,2023-06-13,684,25,Delivered
2528,1402,4,114,2023-12-26,1604,33,Delivered
2529,121,64,9,2023-11-12,893,40,Delivered
2530,1156,232,189,2023-08-05,1978,34,Cancelled
2531,760,227,303,2023-12-13,1744,37,Delivered
2532,871,89,485,2023-05-07,664,45,Delivered
2533,281,129,237,2023-08-11,155,22,Delivered
2534,122,61,409,2023-09-21,401,17,Delivered
2535,1651,212,284,2023-04-28,355,43,Delivered
2536,1564,47,251,2023-03-24,1017,48,Delivered
2537,27,265,50,2023-12-10,900,43,Delivered
2538,1214,16,445,2023-02-25,851,60,Delivered
2539,173,101,261,2023-01-22,986,43,Delivered
2540,111,237,365,2023-04-28,830,20,Delivered
2541,1666,148,185,2023-09-29,714,46,Cancelled
2542,1641,206,90,2023-02-28,1591,27,Delivered
2543,1158,223,94,2023-06-28,1238,48,Delivered
2544,916,219,361,2023-08-08,1370,31,Delivered
2545,419,62,288,2023-01-03,833,27,Delivered
2546,1646,103,311,2023-07-26,470,43,Cancelled
2547,1717,224,456,2023-07-21,1044,24,Cancelled
2548,1199,33,269,2023-05-04,1851,23,Delivered
2549,973,10,17,2023-01-30,694,40,Delivered
2550,206,160,495,2023-06-19,1433,52,Delivered
2551,139,60,26,2023-08-17,1355,46,Delivered
2552,255,130,20,2023-01-11,1683,56,Delivered
2553,484,279,394,2023-10-10,289,60,Delivered
2554,1434,139,294,2023-01-02,795,30,Delivered
2555,1450,34,163,2023-03-30,236,31,Delivered
2556,1028,20,414,2023-10-29,759,56,Delivered
2557,1683,255,476,2023-07-22,1754,53,Delivered
2558,1010,115,332,2023-02-03,556,44,Delivered
2559,1404,62,417,2023-08-01,932,53,Delivered
2560,600,53,211,2023-07-15,353,24,Delivered
2561,588,26,249,2023-09-03,1319,32,Delivered
2562,1702,90,391,2023-06-15,1044,26,Delivered
2563,1411,264,343,2023-10-30,1368,33,Delivered
2564,1868,59,313,2023-08-17,1802,15,Delivered
2565,1685,136,85,2023-08-09,1886,57,Delivered
2566,439,240,27,2023-09-21,1093,49,Delivered
2567,217,46,211,2023-01-29,1872,25,Delivered
2568,1351,15,323,2023-12-05,1435,31,Delivered
2569,1907,280,484,2023-02-12,631,38,Delivered
2570,1538,293,263,2023-11-01,1183,52,Delivered
2571,301,58,43,2023-08-16,195,49,Delivered
2572,1204,149,476,2023-12-05,1190,16,Delivered
2573,1744,37,497,2023-10-07,967,31,Delivered
2574,284,83,389,2023-03-03,1074,37,Delivered
2575,1511,120,293,2023-08-14,1188,38,Delivered
2576,24,277,89,2023-02-01,1812,16,Delivered
2577,96,215,243,2023-06-13,1119,57,Delivered
2578,1726,93,432,2023-04-07,928,51,Delivered
2579,1220,207,47,2023-11-28,1518,20,Delivered
2580,1047,256,346,2023-10-30,703,25,Cancelled
2581,868,287,463,2023-09-16,458,44,Delivered
2582,804,297,483,2023-12-10,1886,45,Delivered
2583,103,137,23,2023-10-29,876,29,Delivered
2584,530,46,405,2023-10-25,1017,22,Delivered
2585,91,254,461,2023-10-10,1465,30,Delivered
2586,582,284,286,2023-04-25,832,39,Delivered
2587,1596,236,298,2023-12-04,1522,56,Delivered
2588,600,24,454,2023-11-06,1013,59,Delivered
2589,1711,193,197,2023-10-07,659,31,Delivered
2590,880,14,137,2023-08-20,1197,34,Cancelled
2591,910,6,79,2023-10-15,842,21,Delivered
2592,328,183,297,2023-05-05,1840,55,Delivered
2593,1112,280,65,2023-01-01,1179,51,Delivered
2594,1595,114,137,2023-10-01,969,49,Cancelled
2595,467,22,451,2023-08-12,431,31,Delivered
2596,310,270,228,2023-11-05,1329,19,Delivered
2597,1277,33,46,2023-06-03,301,28,Delivered
2598,232,128,184,2023-12-05,1697,53,Cancelled
2599,335,105,366,2023-07-28,371,29,Delivered
2600,1474,209,458,2023-01-01,849,26,Delivered
